ID,Reason for absence,Month of absence,Day of the week,Seasons,Transportation expense,Distance from Residence to Work,Service time,Age,Work load Average/day ,Hit target,Disciplinary failure,Education,Son,Social drinker,Social smoker,Pet,Weight,Height,Absenteeism time in hours
34.0,10.0,4.0,2.0,3.0,118.0,10.0,10.0,37.0,246288.0,91.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,8.0
34.0,28.0,8.0,3.0,1.0,118.0,10.0,10.0,37.0,249797.0,93.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,4.0
34.0,23.0,10.0,3.0,4.0,118.0,10.0,10.0,37.0,284853.0,91.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,2.0
34.0,28.0,11.0,4.0,4.0,118.0,10.0,10.0,37.0,268519.0,93.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,3.0
34.0,19.0,12.0,3.0,4.0,118.0,10.0,10.0,37.0,271782.3275027591,97.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,3.2357490925372554
34.0,27.0,12.0,6.0,4.0,118.0,10.0,10.0,37.0,261306.0,97.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,2.0
34.0,19.0,1.0,2.0,2.0,118.0,10.0,10.0,37.0,274171.26314410416,95.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,1.0
34.0,27.0,1.0,3.0,2.0,118.0,10.0,10.0,37.0,308593.0,95.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,1.0
34.0,11.0,11.0,4.0,4.0,118.0,10.0,10.0,37.0,284031.0,97.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,3.0
34.0,9.0,11.0,3.0,4.0,118.0,10.0,10.0,37.0,268519.0,93.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,8.0
34.0,13.0,11.0,5.0,4.0,118.0,10.0,10.0,37.0,268519.0,93.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,2.0
34.0,10.0,4.0,4.0,3.0,118.0,10.0,10.0,37.0,246288.0,91.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,2.0
34.0,7.0,10.0,2.0,4.0,118.0,10.0,10.0,37.0,265017.0,88.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,3.0
35.0,0.0,0.0,6.0,3.0,179.0,45.0,14.0,53.0,271219.0,95.0,0.0,1.0,1.0,0.0,0.0,1.0,77.0,175.0,0.0
36.0,28.0,10.0,5.0,4.0,118.0,13.0,18.0,50.0,265017.0,88.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,171.6666106369018,1.0
36.0,0.0,7.0,3.0,1.0,118.0,13.0,18.0,50.0,239554.0,97.0,1.0,1.0,1.0,1.0,0.0,0.0,98.0,170.00000903904336,0.0
36.0,14.0,4.0,5.0,3.0,118.0,13.0,18.0,50.0,246288.0,91.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,171.9109737978583,2.0
36.0,13.0,4.0,4.0,3.0,118.0,13.0,18.0,50.0,239409.0,98.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,171.74684022940474,6.1159094092615875
36.0,23.0,4.0,3.0,3.0,118.0,13.0,18.0,50.0,246288.0,91.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,171.88838970564166,3.0
36.0,1.0,7.0,4.0,1.0,118.0,13.0,18.0,50.0,275312.0,98.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,171.9512054415182,8.0
36.0,23.0,12.0,4.0,4.0,118.0,13.0,18.0,50.0,261306.0,97.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,171.93025475492152,2.0
36.0,28.0,12.0,3.0,4.0,118.0,13.0,18.0,50.0,236629.0,93.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,171.71433590934487,1.0
36.0,13.0,6.0,4.0,3.0,118.0,13.0,18.0,50.0,254205.78787290846,94.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,172.00000592463752,7.999982900054602
36.0,23.0,6.0,3.0,3.0,118.0,13.0,18.0,50.0,276613.5654465059,94.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,171.9999944727882,1.0
36.0,13.0,6.0,4.0,3.0,118.0,13.0,18.0,50.0,247714.22306050555,94.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,171.99999428131412,8.0
36.0,13.0,8.0,5.0,1.0,118.0,13.0,18.0,50.0,265615.0,94.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,170.34190258050583,3.0
36.0,23.0,3.0,6.0,3.0,118.0,13.0,18.0,50.0,244387.0,98.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,171.6903811238641,2.0
36.0,23.0,8.0,5.0,1.0,118.0,13.0,18.0,50.0,265615.0,94.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,170.34888623323587,1.0
36.0,13.0,5.0,4.0,3.0,118.0,13.0,18.0,50.0,248957.42458780156,92.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,171.999994075991,4.483516211729103
36.0,23.0,4.0,2.0,3.0,118.0,13.0,18.0,50.0,239409.0,98.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,171.67633161368153,1.0
36.0,23.0,5.0,2.0,3.0,118.0,13.0,18.0,50.0,237656.0,99.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,171.8998368311718,2.0
36.0,23.0,4.0,5.0,3.0,118.0,13.0,18.0,50.0,326452.0,96.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,170.0,1.0
36.0,23.0,7.0,6.0,1.0,118.0,13.0,18.0,50.0,230290.0,92.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,171.95914272325865,1.0
36.0,14.0,3.0,3.0,3.0,118.0,13.0,18.0,50.0,244387.0,98.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,171.7079943407323,3.0
36.0,5.0,5.0,3.0,3.0,118.0,13.0,18.0,50.0,237656.0,99.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,171.8887299720981,3.0
36.0,13.0,3.0,4.0,3.0,118.0,13.0,18.0,50.0,244387.0,98.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,171.71549528028575,8.0
36.0,19.0,6.0,5.0,3.0,118.0,13.0,18.0,50.0,275089.0,96.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,172.00000589018262,3.0
36.0,0.0,5.0,3.0,3.0,118.0,13.0,18.0,50.0,237656.0,99.0,1.0,1.0,1.0,1.0,0.0,0.0,98.0,171.8736701043745,0.0
36.0,26.0,1.0,2.0,2.0,118.0,13.0,18.0,50.0,330061.0,100.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,171.7066206823182,4.0
36.0,0.0,3.0,5.0,3.0,118.0,13.0,18.0,50.0,244387.0,98.0,1.0,1.0,1.0,1.0,0.0,0.0,98.0,171.57674737452996,0.0
36.0,28.0,9.0,5.0,4.0,118.0,13.0,18.0,50.0,294217.0,93.76816709533377,0.0,1.0,1.0,1.0,0.0,0.0,98.0,169.99999083848553,1.0
36.0,19.0,6.0,5.0,3.0,118.0,13.0,18.0,50.0,275089.0,96.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,171.99999390828197,3.000000699694518
36.0,0.0,10.0,6.0,4.0,118.0,13.0,18.0,50.0,265017.0,88.0,1.0,1.0,1.0,1.0,0.0,0.0,98.0,171.85437645980792,0.0
36.0,23.0,10.0,5.0,4.0,118.0,13.0,18.0,50.0,265017.0,88.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,171.72067202021444,1.0
36.0,28.0,10.0,3.0,4.0,118.0,13.0,18.0,50.0,265017.0,88.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,171.66887334009917,1.0
36.0,23.0,6.0,4.0,1.0,118.0,13.0,18.0,50.0,253957.0,95.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,171.9627788307254,2.0
